student_id,age,gender,socioeconomic_status,parental_education_level,family_background,first_generation_student,gpa,previous_academic_performance,subject_failure_count,credits_completed,course_load,scholarship_status,attendance_rate,class_participation_score,assignment_submission_rate,quiz_completion_rate,time_spent_on_learning_platform,login_frequency,engagement_score,learning_style,motivation_level,peer_interaction_score,counseling_sessions_attended,stress_level,dropout_status
S2843,24,Female,Medium,None,Joint,No,2.43,High,3,28,5,No,45,0,61,56,7.4,14,5,Auditory,3,10,0,Low,0
S2844,17,Female,Low,Primary,Joint,No,2.4,High,4,101,7,No,90,4,42,80,1.1,27,1,Mixed,4,9,4,Medium,0
S2845,20,Male,High,Primary,Nuclear,Yes,2.3,Low,2,35,5,No,50,8,30,54,5.9,8,4,Mixed,4,3,3,High,1
S2846,19,Female,Medium,Secondary,Joint,Yes,3.58,Medium,0,79,6,No,83,5,38,52,10.3,17,7,Auditory,5,0,3,Low,0
S2847,25,Female,Medium,Graduate,Nuclear,No,1.61,Low,4,111,6,No,91,1,94,59,15.4,23,3,Kinesthetic,4,8,0,Low,1
S2848,25,Female,Medium,Postgraduate,Nuclear,No,3.96,Low,5,89,6,Yes,60,7,81,89,14.9,19,10,Kinesthetic,3,5,4,Medium,0
S2849,25,Other,Low,Postgraduate,Single Parent,No,2.37,Medium,0,110,6,No,86,0,33,50,14.6,1,2,Visual,5,7,0,Low,0
S2850,20,Male,High,Secondary,Joint,No,3.76,High,3,50,5,No,67,8,39,80,13.9,15,6,Visual,3,3,3,Medium,0
S2851,21,Male,Low,Graduate,Single Parent,Yes,3.48,Medium,0,108,3,No,77,2,56,52,2.3,25,10,Visual,1,7,3,Medium,0
S2852,18,Male,Low,Graduate,Nuclear,Yes,4.0,Medium,0,116,6,Yes,88,2,100,76,12.2,28,9,Kinesthetic,5,3,5,Medium,0
S2853,20,Female,Low,Secondary,Single Parent,Yes,2.6,Low,3,100,6,Yes,46,6,100,100,7.3,27,3,Auditory,5,3,5,Medium,1
S2854,19,Male,Medium,Primary,Single Parent,Yes,3.38,Low,0,84,5,No,78,2,40,44,18.8,23,9,Auditory,5,8,0,High,0
S2855,21,Female,Low,None,Joint,No,2.54,High,4,103,7,No,89,8,68,63,14.5,24,6,Visual,3,6,1,Medium,0
S2856,24,Male,Medium,Graduate,Nuclear,No,3.79,Medium,2,64,5,No,55,4,47,50,12.7,10,4,Mixed,3,8,1,Medium,0
S2857,17,Female,Medium,Postgraduate,Nuclear,Yes,3.04,Low,0,22,4,Yes,52,10,74,25,7.9,22,10,Kinesthetic,2,9,3,High,1
S2858,19,Male,Low,Graduate,Nuclear,No,3.96,High,1,79,6,No,75,10,64,44,15.0,6,3,Visual,2,8,4,Low,0
S2859,18,Female,Low,Postgraduate,Nuclear,No,2.77,Low,3,103,4,Yes,41,8,62,32,1.5,21,10,Auditory,1,1,1,High,1
S2860,19,Male,Medium,Primary,Joint,No,1.89,Medium,4,117,3,No,88,4,65,75,11.2,2,5,Mixed,5,1,3,Low,0
S2861,22,Female,High,Graduate,Nuclear,No,1.86,Low,2,91,3,Yes,75,0,62,38,11.1,1,10,Auditory,2,2,1,Low,0
S2862,24,Female,Low,Primary,Nuclear,No,3.43,Low,0,79,3,No,52,6,64,69,2.3,5,10,Visual,5,10,2,Low,0
S2863,21,Male,High,Postgraduate,Nuclear,Yes,3.9,Low,0,99,5,No,81,7,77,33,2.4,5,5,Visual,1,10,4,Low,0
S2864,21,Female,Medium,Secondary,Nuclear,No,2.43,Low,0,61,5,Yes,99,9,83,65,2.9,1,5,Kinesthetic,2,2,3,Low,0
S2865,23,Male,Low,Primary,Nuclear,No,2.12,Medium,0,57,3,Yes,56,5,66,34,13.0,4,1,Mixed,2,7,2,Medium,1
S2866,17,Female,Medium,Secondary,Nuclear,Yes,2.77,High,5,36,7,No,47,1,92,76,9.9,17,3,Kinesthetic,1,6,3,Medium,1
S2867,17,Male,Low,None,Joint,No,2.59,Low,4,59,6,Yes,57,4,81,88,4.4,5,7,Auditory,3,0,4,Low,0
S2868,25,Male,Medium,None,Single Parent,No,1.87,Medium,3,34,6,Yes,91,8,89,44,15.0,20,7,Visual,5,0,4,Medium,0
S2869,21,Female,High,Graduate,Nuclear,No,2.59,Medium,2,69,5,Yes,43,1,42,84,18.7,17,7,Visual,2,4,4,Medium,0
S2870,19,Male,Medium,Secondary,Joint,No,3.54,Medium,5,52,5,No,95,1,91,56,16.5,22,2,Auditory,3,10,2,High,0
S2871,20,Female,Low,Secondary,Nuclear,Yes,3.63,Low,3,60,4,No,50,4,36,40,15.0,3,4,Kinesthetic,1,2,2,Low,0
S2872,21,Male,Low,Postgraduate,Nuclear,No,3.28,Medium,4,23,4,No,99,9,86,61,2.8,20,1,Visual,1,0,4,Medium,0
S2873,22,Female,Medium,Graduate,Nuclear,No,1.97,Medium,1,115,6,No,61,2,86,25,9.5,27,9,Kinesthetic,3,7,2,High,1
S2874,19,Other,Low,Secondary,Joint,Yes,1.73,Low,1,76,4,Yes,87,2,85,67,12.4,23,3,Auditory,3,8,1,High,1
S2875,18,Other,Medium,Secondary,Single Parent,No,2.31,Medium,4,33,4,No,87,7,79,92,12.9,15,4,Mixed,2,3,5,High,0
S2876,21,Female,Low,Graduate,Single Parent,No,2.39,Medium,1,66,7,No,58,1,42,47,5.6,11,7,Auditory,3,2,2,Medium,0
S2877,20,Female,Low,Postgraduate,Nuclear,No,2.6,Medium,5,49,5,No,78,4,90,25,6.0,14,3,Mixed,2,5,5,Low,0
S2878,23,Female,Low,Graduate,Nuclear,No,3.69,High,3,99,3,No,75,8,56,83,14.8,25,4,Kinesthetic,1,2,0,Medium,0
S2879,19,Female,Medium,Postgraduate,Guardian,Yes,3.95,Low,5,25,5,No,97,9,83,56,6.4,18,7,Auditory,1,8,4,Medium,0
S2880,23,Female,High,Postgraduate,Nuclear,No,1.73,High,5,55,7,No,67,6,41,87,12.4,18,2,Kinesthetic,2,0,2,High,1
S2881,21,Female,Medium,Secondary,Single Parent,No,2.48,High,5,36,4,No,53,1,38,83,15.3,11,4,Auditory,3,9,0,Medium,0
S2882,18,Female,Medium,Secondary,Nuclear,No,2.0,Medium,5,92,5,No,93,9,35,22,19.3,19,3,Kinesthetic,2,10,3,Medium,0
S2883,23,Female,Medium,Primary,Nuclear,No,3.44,Medium,1,102,5,No,58,9,58,28,13.5,9,2,Visual,1,10,0,High,1
S2884,17,Male,Medium,Primary,Joint,Yes,2.99,High,2,117,5,No,62,7,30,61,19.3,22,2,Auditory,5,2,5,Medium,0
S2885,19,Male,Medium,Primary,Single Parent,No,3.32,Medium,5,76,6,No,85,3,57,79,3.0,27,10,Auditory,4,6,0,Low,0
S2886,22,Male,High,Secondary,Nuclear,Yes,3.3,Medium,2,80,6,No,96,9,89,88,13.4,3,6,Auditory,3,1,2,Medium,0
S2887,20,Female,Medium,None,Nuclear,Yes,1.55,Low,1,111,7,Yes,97,9,98,97,1.8,9,6,Visual,5,1,2,Low,0
S2888,23,Male,Medium,None,Nuclear,No,2.65,Medium,5,104,6,Yes,83,10,49,88,5.7,22,2,Mixed,3,1,2,Low,0
S2889,25,Male,Medium,Primary,Nuclear,No,2.75,Medium,2,118,3,No,67,6,73,87,6.6,17,10,Visual,3,1,2,Medium,0
S2890,21,Male,Medium,Postgraduate,Joint,No,3.35,Medium,2,91,4,No,77,5,61,74,13.2,5,7,Visual,2,10,1,Medium,0
S2891,21,Female,Medium,Secondary,Nuclear,No,3.42,Medium,5,71,3,No,94,10,46,86,18.6,17,9,Visual,3,1,2,Medium,0
S2892,24,Male,Low,Secondary,Nuclear,No,2.74,Medium,3,99,6,Yes,89,1,64,24,6.5,25,6,Mixed,4,7,4,Medium,0
S2893,24,Male,Low,Secondary,Guardian,Yes,1.86,High,4,107,3,No,54,5,89,44,11.7,20,10,Visual,2,1,4,Medium,1
S2894,19,Male,Medium,Postgraduate,Nuclear,No,3.78,Low,2,38,6,No,68,9,56,38,10.5,27,5,Mixed,4,0,5,High,0
S2895,23,Female,Medium,Secondary,Nuclear,Yes,3.3,Medium,2,62,6,No,44,4,52,67,19.9,11,4,Visual,2,5,1,Medium,0
S2896,21,Female,Low,Secondary,Joint,No,3.66,High,5,36,5,No,75,6,56,80,10.8,29,6,Mixed,4,8,3,High,0
S2897,17,Male,Medium,Secondary,Nuclear,No,1.89,Low,2,95,6,Yes,98,1,86,23,12.3,6,6,Auditory,3,8,4,Medium,0
S2898,17,Male,Medium,Graduate,Nuclear,No,3.26,Low,1,115,5,No,47,0,73,78,10.3,3,3,Visual,1,10,3,High,1
S2899,17,Female,Medium,Secondary,Single Parent,Yes,2.59,High,5,100,3,No,56,2,33,82,5.8,27,9,Auditory,5,3,2,Medium,0
S2900,17,Female,Medium,Secondary,Nuclear,No,3.81,Medium,4,52,5,No,46,1,89,40,18.5,17,8,Visual,1,0,2,Medium,0
S2901,24,Female,High,Graduate,Nuclear,No,3.73,Low,2,25,5,No,84,6,93,85,14.7,5,10,Kinesthetic,3,3,0,High,0
S2902,21,Male,Low,Primary,Joint,No,2.77,Medium,2,83,6,Yes,72,9,99,78,19.9,5,4,Kinesthetic,2,4,3,Medium,0
S2903,24,Male,Medium,Secondary,Single Parent,Yes,2.43,Medium,2,100,4,No,81,10,79,74,16.6,24,3,Visual,5,7,0,Low,0
S2904,23,Female,Low,Graduate,Nuclear,No,3.41,Low,1,37,4,Yes,69,5,68,63,1.6,3,6,Visual,5,3,2,High,0
S2905,24,Male,Low,Postgraduate,Guardian,Yes,2.06,Low,0,62,4,No,51,5,57,100,15.4,22,6,Mixed,3,4,1,Medium,0
S2906,21,Male,High,Secondary,Nuclear,No,3.38,Medium,3,58,6,No,68,6,37,64,15.3,29,9,Kinesthetic,1,10,1,Low,0
S2907,17,Female,Medium,Secondary,Single Parent,No,1.72,Medium,0,116,5,No,69,7,35,88,19.7,21,9,Kinesthetic,1,9,5,Medium,0
S2908,18,Female,Low,None,Joint,No,3.55,Low,2,40,6,Yes,87,7,55,35,14.8,1,6,Kinesthetic,1,1,3,Medium,0
S2909,20,Other,High,Primary,Nuclear,No,3.54,Low,1,92,5,No,93,8,99,80,7.5,10,10,Visual,4,0,2,Low,0
S2910,22,Male,Low,Primary,Single Parent,No,1.89,High,5,60,7,No,91,7,42,56,7.9,21,5,Auditory,3,5,2,Medium,0
S2911,25,Male,Medium,Primary,Nuclear,No,3.39,Medium,2,29,6,No,67,5,99,39,1.4,10,8,Kinesthetic,5,0,2,Medium,0
S2912,19,Female,High,Primary,Single Parent,Yes,2.7,Medium,2,77,7,Yes,80,5,57,78,6.9,16,2,Auditory,2,0,3,Low,0
S2913,18,Female,Low,Postgraduate,Single Parent,No,3.13,Low,3,56,3,No,59,5,97,31,4.6,27,4,Visual,4,10,1,Medium,0
S2914,18,Female,High,None,Joint,No,3.99,Medium,0,111,7,No,95,10,42,97,14.8,18,4,Kinesthetic,1,2,1,High,0
S2915,21,Other,Medium,Postgraduate,Joint,No,2.72,Medium,5,35,3,No,46,6,35,38,14.5,10,1,Kinesthetic,1,4,1,Medium,1
S2916,20,Male,High,Secondary,Joint,Yes,3.78,Low,0,25,3,No,54,0,55,63,2.0,1,3,Kinesthetic,1,3,5,Medium,1
S2917,19,Female,Medium,None,Nuclear,Yes,3.85,High,4,44,7,No,62,7,78,26,13.7,12,9,Auditory,1,10,1,Low,0
S2918,22,Male,Medium,Primary,Single Parent,No,2.55,High,5,29,6,Yes,58,10,36,93,2.7,6,3,Visual,4,8,3,Medium,1
S2919,24,Female,Medium,Graduate,Nuclear,No,3.81,Low,2,60,4,No,83,2,50,62,19.1,5,3,Mixed,3,8,1,High,0
S2920,20,Female,Medium,Postgraduate,Guardian,No,1.65,Medium,5,109,3,No,44,4,68,29,12.6,27,3,Visual,1,6,2,Medium,1
S2921,19,Female,Low,Secondary,Nuclear,No,3.81,Medium,3,43,3,No,82,5,44,87,6.9,23,8,Auditory,4,6,5,High,0
S2922,20,Male,Medium,None,Nuclear,No,2.66,Low,4,49,6,No,67,2,73,80,13.5,15,4,Kinesthetic,3,10,4,High,0
S2923,18,Female,Low,Postgraduate,Nuclear,No,3.64,High,5,80,7,No,98,3,87,94,6.1,4,3,Kinesthetic,4,4,5,High,0
S2924,23,Female,Medium,Graduate,Single Parent,Yes,3.83,Low,4,53,3,No,88,8,82,91,16.0,2,5,Visual,3,6,4,Medium,0
S2925,23,Female,Medium,Postgraduate,Nuclear,No,3.95,Low,2,85,3,No,71,5,91,22,2.5,12,8,Kinesthetic,3,2,0,Low,0
S2926,19,Male,Medium,Primary,Single Parent,No,2.57,Medium,5,28,7,No,44,0,57,97,8.6,2,9,Visual,4,6,4,Medium,0
S2927,21,Male,High,Graduate,Nuclear,No,1.63,Medium,5,55,4,No,80,1,54,74,9.8,17,9,Visual,4,2,1,Low,0
S2928,18,Female,High,Primary,Joint,Yes,3.67,High,1,36,7,Yes,96,1,62,29,5.2,29,1,Auditory,5,8,3,Medium,0
S2929,19,Female,Medium,None,Nuclear,Yes,1.65,Medium,4,51,3,Yes,80,5,76,78,10.1,24,1,Mixed,5,0,1,Low,1
S2930,19,Female,Medium,Primary,Single Parent,No,2.77,Low,3,52,4,Yes,59,0,37,74,2.3,1,5,Auditory,2,9,1,High,1
S2931,19,Female,Medium,Graduate,Joint,No,1.62,Medium,2,43,4,No,90,5,83,55,17.1,6,6,Visual,3,4,3,Low,0
S2932,20,Male,Medium,Secondary,Joint,No,3.21,Medium,0,94,6,Yes,69,1,69,57,7.5,21,3,Visual,1,7,2,Low,0
S2933,23,Male,Medium,Primary,Joint,No,2.16,Medium,1,55,7,Yes,63,10,67,45,15.3,13,1,Mixed,1,9,1,Medium,0
S2934,24,Male,Low,Secondary,Single Parent,Yes,3.05,Medium,2,114,5,No,52,4,95,26,19.5,23,8,Kinesthetic,3,7,0,Medium,0
S2935,18,Male,Medium,Primary,Joint,No,2.74,High,4,31,4,Yes,77,5,81,86,7.6,29,9,Mixed,4,1,0,Medium,0
S2936,25,Male,High,Secondary,Nuclear,Yes,2.69,Medium,3,98,5,Yes,84,7,47,49,14.5,9,9,Auditory,2,10,1,Low,0
S2937,23,Female,Low,Secondary,Nuclear,No,3.55,Low,1,95,3,No,78,2,61,72,2.8,5,7,Visual,5,10,3,Medium,0
S2938,25,Other,Medium,Secondary,Nuclear,No,2.46,Medium,2,34,3,Yes,60,5,71,99,14.2,7,2,Visual,3,10,1,High,0
S2939,23,Male,High,Postgraduate,Joint,No,2.57,Medium,0,89,5,Yes,97,7,33,56,7.8,25,8,Visual,1,3,1,Medium,0
S2940,17,Male,Medium,None,Nuclear,Yes,3.9,Low,5,94,4,No,88,2,99,23,4.0,25,8,Auditory,4,1,5,Medium,0
S2941,18,Male,Low,Graduate,Guardian,Yes,3.29,Medium,3,102,6,No,92,9,97,28,1.8,18,1,Visual,4,7,5,Medium,0
S2942,18,Female,Medium,Secondary,Single Parent,No,1.64,Medium,3,26,7,No,97,9,70,84,8.1,12,10,Auditory,2,5,3,Low,0
S2943,20,Male,Medium,Graduate,Nuclear,No,1.65,Low,3,22,4,No,92,5,84,27,10.1,18,3,Kinesthetic,5,6,0,Medium,1
S2944,20,Male,Medium,Postgraduate,Single Parent,No,2.08,Low,0,66,7,No,88,3,50,26,5.5,28,3,Mixed,3,0,1,Low,0
S2945,23,Female,Low,Primary,Nuclear,No,2.39,Low,3,61,4,Yes,65,0,70,50,14.9,7,6,Kinesthetic,4,10,2,Medium,0
S2946,24,Female,Medium,Graduate,Nuclear,Yes,1.62,Low,4,28,3,Yes,84,10,68,99,6.3,15,7,Mixed,5,5,4,Medium,0
S2947,17,Female,High,Graduate,Nuclear,Yes,2.32,Medium,4,108,3,No,95,1,45,73,13.3,5,10,Visual,2,8,3,Medium,0
S2948,19,Male,Medium,Secondary,Single Parent,No,2.14,High,4,65,4,No,56,8,62,100,11.4,16,3,Kinesthetic,5,4,1,Low,1
S2949,19,Male,Medium,Primary,Joint,Yes,1.9,Medium,0,106,3,No,54,10,43,84,1.5,10,1,Auditory,1,10,0,Medium,1
S2950,21,Male,Medium,Primary,Single Parent,Yes,3.83,High,5,80,5,No,40,5,80,59,15.2,13,6,Auditory,1,3,5,High,1
S2951,17,Female,Medium,Secondary,Single Parent,No,2.42,Medium,4,112,6,No,73,7,57,81,11.8,8,6,Auditory,5,1,4,Medium,0
S2952,22,Male,Medium,Postgraduate,Nuclear,No,2.05,Low,1,45,3,Yes,61,0,96,94,14.4,2,9,Mixed,1,8,2,High,0
S2953,18,Male,Medium,Primary,Nuclear,Yes,1.53,Medium,3,82,5,No,97,10,84,72,5.8,29,5,Auditory,4,1,0,Low,0
S2954,17,Male,Low,Graduate,Nuclear,Yes,1.78,Medium,0,54,7,No,47,10,88,29,18.4,26,2,Auditory,5,6,1,Medium,1
S2955,21,Male,Medium,None,Nuclear,Yes,2.96,High,3,34,6,Yes,79,8,57,35,13.1,9,3,Visual,1,9,5,Low,0
S2956,24,Male,Medium,None,Nuclear,No,2.87,Medium,3,101,7,No,86,9,67,66,6.4,1,8,Visual,5,2,1,Medium,0
S2957,24,Female,Medium,Secondary,Joint,Yes,3.14,Medium,2,78,7,Yes,81,3,51,53,9.3,17,9,Mixed,1,9,2,Medium,0
S2958,19,Male,Low,Postgraduate,Nuclear,No,1.87,Medium,2,111,6,No,96,6,80,27,15.3,2,9,Visual,2,7,3,Medium,0
S2959,23,Female,High,Secondary,Single Parent,Yes,2.67,Medium,5,40,4,No,73,7,53,42,15.3,11,8,Auditory,1,0,2,Medium,0
S2960,18,Male,Low,Graduate,Nuclear,No,3.04,Medium,1,115,4,No,73,0,35,90,16.3,23,8,Visual,5,3,0,Medium,0
S2961,24,Female,Medium,Graduate,Nuclear,No,3.55,Medium,2,97,3,No,57,4,43,64,5.0,3,6,Kinesthetic,5,1,4,Medium,0
S2962,23,Male,Low,Graduate,Nuclear,Yes,2.24,Medium,3,37,6,Yes,61,4,81,22,17.6,17,3,Visual,5,6,4,High,0
S2963,18,Male,Medium,Graduate,Nuclear,No,3.35,Low,4,118,3,No,68,8,44,23,7.3,2,2,Kinesthetic,3,3,0,Low,0
S2964,24,Female,Medium,None,Single Parent,No,2.36,Medium,1,55,6,No,70,8,72,66,6.1,26,1,Visual,2,2,0,Medium,0
S2965,21,Male,Medium,Secondary,Guardian,No,3.76,Medium,5,51,4,No,43,1,33,23,16.4,13,5,Auditory,5,4,5,Low,0
S2966,21,Male,Medium,Secondary,Joint,No,3.69,Low,1,116,7,No,91,4,100,44,12.6,4,2,Visual,4,8,5,High,0
S2967,19,Male,Low,Graduate,Nuclear,Yes,1.66,Medium,1,52,5,Yes,42,10,68,61,10.6,7,1,Mixed,1,6,1,Medium,1
S2968,21,Male,Medium,Postgraduate,Nuclear,Yes,1.98,Medium,1,28,5,No,53,1,100,77,18.9,12,6,Auditory,3,5,5,Low,1
S2969,25,Female,Medium,Graduate,Nuclear,No,3.56,Medium,1,99,5,No,43,2,73,99,7.1,22,4,Mixed,2,2,3,Medium,0
S2970,17,Female,Low,Secondary,Nuclear,No,2.53,Low,4,23,5,No,69,2,49,56,11.7,18,7,Kinesthetic,5,8,0,Medium,0
S2971,25,Female,High,Primary,Nuclear,Yes,3.06,Medium,0,93,6,No,72,7,68,68,17.1,14,2,Auditory,5,3,5,Low,0
S2972,24,Male,Low,Secondary,Nuclear,No,2.34,Medium,2,68,4,No,91,7,50,46,18.4,13,4,Auditory,3,0,5,Medium,0
S2973,24,Male,Low,Secondary,Nuclear,No,2.12,Medium,0,50,3,No,49,3,30,41,2.0,11,10,Auditory,4,7,5,Low,0
S2974,17,Male,Low,Postgraduate,Nuclear,No,2.53,Low,4,63,7,Yes,71,0,43,56,4.2,8,3,Mixed,3,10,0,Medium,0
S2975,18,Male,Medium,Graduate,Nuclear,No,3.18,Medium,5,48,3,No,77,2,68,30,11.4,18,8,Mixed,5,2,3,Medium,0
S2976,24,Female,Low,Secondary,Guardian,No,2.51,Medium,3,69,6,No,54,8,42,71,4.8,26,8,Visual,3,2,0,High,1
S2977,22,Female,High,Graduate,Joint,Yes,1.57,Low,2,109,4,No,47,10,79,44,12.8,2,8,Visual,2,6,3,Low,1
S2978,24,Male,Low,Primary,Single Parent,No,2.07,Medium,4,72,6,Yes,40,10,73,84,6.4,19,7,Auditory,2,10,1,Low,0
S2979,23,Female,Medium,Secondary,Nuclear,No,1.64,High,5,35,5,Yes,79,8,69,76,1.6,2,2,Kinesthetic,3,4,2,Medium,1
S2980,19,Female,Low,None,Joint,No,2.06,Medium,3,87,7,No,66,2,49,43,19.7,15,1,Kinesthetic,3,5,2,High,0
S2981,18,Male,Medium,Graduate,Single Parent,No,3.88,Medium,3,67,3,Yes,82,10,67,23,16.8,26,8,Visual,3,7,3,Low,0
S2982,18,Male,Medium,Postgraduate,Joint,Yes,2.3,Medium,4,85,6,No,62,7,55,44,12.4,14,7,Mixed,3,5,1,High,0
S2983,18,Female,Medium,Postgraduate,Nuclear,No,2.16,Low,1,66,7,Yes,81,0,69,91,1.5,24,3,Visual,1,10,4,High,0
S2984,20,Male,Low,Graduate,Joint,No,3.0,Medium,1,74,7,No,81,9,32,27,12.3,15,1,Auditory,4,7,0,Medium,0
S2985,19,Female,Low,Primary,Single Parent,No,3.44,High,0,106,4,Yes,42,9,80,50,6.8,7,5,Visual,2,8,4,Medium,0
S2986,17,Other,Medium,Secondary,Single Parent,No,2.38,Medium,0,84,3,Yes,61,7,91,87,6.3,17,2,Auditory,2,8,5,Low,0
S2987,21,Male,Low,Postgraduate,Guardian,Yes,2.46,Medium,1,66,5,No,67,4,75,75,7.4,4,8,Visual,5,4,3,Medium,0
S2988,23,Male,Low,Secondary,Nuclear,Yes,3.39,Medium,4,87,6,No,75,7,44,29,13.7,18,8,Auditory,5,5,2,Low,0
S2989,23,Female,High,Postgraduate,Nuclear,No,3.69,Low,5,72,6,No,47,10,35,97,8.9,13,7,Visual,2,1,2,Low,0
S2990,19,Male,Low,Primary,Nuclear,No,2.62,High,3,58,6,No,94,6,70,74,6.0,20,10,Auditory,5,1,0,High,0
S2991,19,Female,Low,Graduate,Joint,No,3.68,Low,2,108,4,Yes,68,5,60,92,10.8,4,1,Auditory,5,7,4,Low,0
S2992,19,Male,Medium,Secondary,Guardian,No,1.51,Medium,3,56,5,No,41,4,35,59,15.8,28,2,Kinesthetic,3,1,2,Medium,1
S2993,19,Female,High,Graduate,Nuclear,No,3.11,Low,1,61,5,No,67,2,89,42,19.5,15,7,Mixed,2,0,0,Low,0
S2994,17,Male,High,Graduate,Joint,Yes,2.43,Medium,4,68,6,No,85,6,53,100,19.3,19,7,Kinesthetic,5,2,2,Medium,0
S2995,23,Female,Low,None,Joint,No,2.61,Low,4,37,7,No,69,0,47,72,4.2,5,4,Mixed,3,7,4,High,0
S2996,24,Female,Low,Secondary,Joint,No,1.63,Medium,1,34,6,No,93,0,35,43,17.9,28,4,Auditory,2,3,2,Low,0
S2997,25,Male,Medium,Secondary,Single Parent,Yes,3.95,High,4,82,6,No,68,4,89,24,10.5,19,8,Mixed,3,0,2,Medium,0
S2998,17,Male,Low,Postgraduate,Guardian,Yes,2.12,Low,2,82,7,No,63,7,45,43,8.6,6,10,Visual,2,6,4,Medium,0
S2999,24,Male,Low,Secondary,Nuclear,Yes,3.91,Low,5,89,4,No,93,10,32,41,12.5,7,10,Visual,2,2,5,Low,0
S3000,18,Male,Medium,Graduate,Joint,Yes,2.65,High,2,104,3,No,93,6,64,33,16.6,22,3,Kinesthetic,1,8,5,Low,0
S3001,18,Female,Medium,Primary,Guardian,Yes,2.13,High,5,34,4,No,52,1,99,60,13.4,6,9,Auditory,4,7,5,Medium,0
S3002,24,Female,Medium,Graduate,Single Parent,Yes,2.64,Medium,4,44,4,Yes,70,3,65,97,6.8,24,8,Visual,4,8,5,Medium,0
S3003,19,Female,Medium,Secondary,Nuclear,No,2.69,Low,4,105,7,No,47,4,43,31,17.6,9,5,Visual,2,6,2,Low,0
S3004,18,Female,Low,Secondary,Nuclear,No,1.66,Low,2,31,3,No,59,10,95,91,7.0,14,9,Auditory,5,10,3,Medium,1
S3005,21,Male,Medium,Graduate,Nuclear,No,1.99,Medium,0,117,7,No,73,3,59,47,13.1,22,10,Mixed,3,9,2,Medium,0
S3006,23,Female,Low,Primary,Nuclear,No,3.48,Low,3,58,6,Yes,93,6,100,76,12.3,15,5,Visual,1,8,3,Low,0
S3007,18,Male,Medium,Primary,Joint,No,2.46,Medium,3,72,3,No,87,2,59,87,13.8,19,6,Mixed,3,3,3,Medium,0
S3008,24,Other,Low,Secondary,Nuclear,No,2.47,Low,3,24,3,No,74,2,81,81,8.2,16,4,Mixed,2,7,1,Medium,0
S3009,25,Female,High,None,Nuclear,No,2.15,Medium,5,21,3,No,57,9,68,52,7.9,17,4,Auditory,5,0,2,Medium,0
S3010,25,Male,Medium,Graduate,Joint,No,3.2,Medium,1,88,5,No,45,0,64,58,3.0,1,9,Visual,3,1,5,Low,0
S3011,22,Female,Medium,Graduate,Nuclear,Yes,2.78,Low,1,101,7,Yes,60,4,98,93,9.0,22,1,Visual,5,3,3,Medium,0
S3012,19,Male,Low,Primary,Joint,No,3.13,Medium,5,68,7,No,43,10,64,91,9.6,24,1,Kinesthetic,2,1,3,Medium,1
S3013,21,Female,Low,Primary,Single Parent,No,3.18,Low,4,119,7,No,92,2,76,84,16.1,1,1,Kinesthetic,1,4,1,Low,0
S3014,25,Male,Low,Primary,Guardian,No,1.79,Medium,4,76,7,No,50,1,68,83,1.1,9,8,Kinesthetic,4,3,1,Medium,1
S3015,24,Male,Medium,Primary,Nuclear,No,3.16,Medium,4,109,7,Yes,42,5,39,29,2.8,25,2,Mixed,5,7,3,Medium,1
S3016,25,Female,Low,Secondary,Joint,No,1.63,Low,1,71,6,No,48,5,97,95,15.5,17,2,Kinesthetic,2,10,3,Medium,1
S3017,19,Male,High,Primary,Nuclear,No,3.46,Medium,0,37,5,No,55,4,86,32,1.8,3,3,Auditory,3,6,4,Low,1
S3018,18,Female,Medium,Postgraduate,Joint,No,3.84,Medium,3,111,3,No,65,4,96,59,11.4,9,9,Visual,2,8,1,Medium,0
S3019,24,Female,Medium,Graduate,Nuclear,No,3.7,Medium,2,61,6,No,99,2,88,94,3.0,21,2,Auditory,3,3,0,High,0
S3020,17,Male,Medium,Primary,Nuclear,Yes,1.67,Medium,5,77,3,No,71,9,96,38,10.3,26,10,Kinesthetic,3,6,2,Medium,0
S3021,21,Female,Low,Primary,Single Parent,Yes,2.89,Low,2,23,5,Yes,86,9,38,53,12.9,12,2,Visual,2,1,5,Low,0
S3022,25,Male,Low,Graduate,Nuclear,Yes,3.74,Medium,1,78,4,No,77,2,86,80,12.9,10,2,Mixed,4,8,0,High,0
S3023,19,Male,Low,Graduate,Nuclear,Yes,2.36,Medium,0,51,4,No,84,8,59,77,13.5,19,2,Kinesthetic,4,3,4,Medium,0
S3024,23,Female,Medium,Postgraduate,Joint,No,1.93,Low,5,20,3,Yes,73,3,31,41,9.8,16,2,Kinesthetic,1,10,2,Medium,1
S3025,21,Male,Medium,None,Nuclear,Yes,1.6,High,0,86,4,Yes,70,0,70,41,13.9,8,9,Auditory,1,0,3,Medium,0
S3026,24,Male,Medium,Graduate,Joint,No,2.02,Medium,2,82,6,Yes,84,0,68,94,7.1,15,7,Mixed,2,10,5,Low,0
S3027,25,Male,High,Secondary,Nuclear,Yes,3.01,Low,5,51,7,No,82,4,97,64,17.8,21,10,Auditory,1,2,1,High,0
S3028,18,Male,Low,Graduate,Joint,Yes,2.16,Low,4,116,4,No,82,0,95,50,5.3,10,3,Kinesthetic,4,4,2,High,0
S3029,20,Female,High,None,Guardian,No,3.04,Low,1,98,5,Yes,47,2,96,82,17.3,13,4,Kinesthetic,1,8,5,Low,0
